alert_id,symbol,ts_entry,entry_price,direction,stop_price,target_price,risk,reward,rr_ratio,hold_minutes,logic_type,status
12392,NQM6.CME@RITHMIC,2026-05-05T14:04:34.775Z,28092.38,SHORT,28093.25,28091.38,0.88,1.0,1.14,9,Phase1_Absorption,TIMEOUT
12393,NQM6.CME@RITHMIC,2026-05-05T14:04:35.114Z,28093.3,SHORT,28094.25,28092.1,0.95,1.2,1.26,27,Phase1_Absorption,LOSS
12394,NQM6.CME@RITHMIC,2026-05-05T14:04:37.726Z,28091.6,LONG,28090.5,28093.2,1.1,1.6,1.45,19,Phase1_Absorption,WIN
12395,NQM6.CME@RITHMIC,2026-05-05T14:04:38.028Z,28090.9,LONG,28090.25,28091.3,0.65,0.4,0.62,15,Phase1_Absorption,LOSS
12396,NQM6.CME@RITHMIC,2026-05-05T14:04:43.117Z,28093.12,SHORT,28094.0,28092.12,0.88,1.0,1.14,22,Phase1_Absorption,WIN
12397,NQM6.CME@RITHMIC,2026-05-05T14:04:45.364Z,28093.9,SHORT,28095.0,28092.3,1.1,1.6,1.45,30,Phase1_Absorption,LOSS
12398,NQM6.CME@RITHMIC,2026-05-05T14:04:45.591Z,28094.65,SHORT,28095.75,28093.05,1.1,1.6,1.45,7,Phase1_Absorption,WIN
12399,NQM6.CME@RITHMIC,2026-05-05T14:04:46.172Z,28095.6,SHORT,28096.25,28095.2,0.65,0.4,0.62,22,Phase1_Absorption,LOSS
12400,NQM6.CME@RITHMIC,2026-05-05T14:04:46.195Z,28095.7,SHORT,28096.5,28094.9,0.8,0.8,1.0,8,Phase1_Absorption,LOSS
12401,NQM6.CME@RITHMIC,2026-05-05T14:04:46.412Z,28095.22,LONG,28094.5,28095.82,0.72,0.6,0.83,17,Phase1_Absorption,WIN
12402,NQM6.CME@RITHMIC,2026-05-05T14:04:46.905Z,28095.88,LONG,28095.0,28096.88,0.88,1.0,1.14,25,Phase1_Absorption,LOSS
12403,NQM6.CME@RITHMIC,2026-05-05T14:04:47.161Z,28097.2,SHORT,28098.0,28096.4,0.8,0.8,1.0,17,Phase1_Absorption,TIMEOUT
12404,NQM6.CME@RITHMIC,2026-05-05T14:04:47.594Z,28097.2,SHORT,28098.0,28096.4,0.8,0.8,1.0,19,Phase1_Absorption,WIN
12405,NQM6.CME@RITHMIC,2026-05-05T14:04:47.964Z,28097.62,SHORT,28098.5,28096.62,0.88,1.0,1.14,26,Phase1_Absorption,LOSS
12406,NQM6.CME@RITHMIC,2026-05-05T14:04:47.964Z,28097.88,SHORT,28098.75,28096.88,0.88,1.0,1.14,14,Phase1_Absorption,LOSS
12407,NQM6.CME@RITHMIC,2026-05-05T14:04:48.741Z,28097.38,LONG,28096.5,28098.38,0.88,1.0,1.14,18,Phase1_Absorption,WIN
12408,NQM6.CME@RITHMIC,2026-05-05T14:04:49.401Z,28097.78,SHORT,28098.5,28097.18,0.72,0.6,0.83,24,Phase1_Absorption,TIMEOUT
12409,NQM6.CME@RITHMIC,2026-05-05T14:04:49.808Z,28098.8,SHORT,28099.75,28097.6,0.95,1.2,1.26,19,Phase1_Absorption,LOSS
12410,NQM6.CME@RITHMIC,2026-05-05T14:04:50.417Z,28099.78,SHORT,28100.5,28099.18,0.72,0.6,0.83,21,Phase1_Absorption,WIN
12411,NQM6.CME@RITHMIC,2026-05-05T14:04:51.221Z,28099.38,SHORT,28100.25,28098.38,0.88,1.0,1.14,21,Phase1_Absorption,WIN
12412,NQM6.CME@RITHMIC,2026-05-05T14:04:52.286Z,28096.97,LONG,28096.25,28097.57,0.72,0.6,0.83,28,Phase1_Absorption,WIN
12413,NQM6.CME@RITHMIC,2026-05-05T14:04:55.739Z,28098.45,LONG,28097.5,28099.65,0.95,1.2,1.26,16,Phase1_Absorption,WIN
12414,NQM6.CME@RITHMIC,2026-05-05T14:05:00.145Z,28099.88,SHORT,28100.75,28098.88,0.88,1.0,1.14,15,Phase1_Absorption,WIN
12415,NQM6.CME@RITHMIC,2026-05-05T14:05:01.844Z,28098.95,SHORT,28099.75,28098.15,0.8,0.8,1.0,28,Phase1_Absorption,WIN
12416,NQM6.CME@RITHMIC,2026-05-05T14:05:02.631Z,28101.28,SHORT,28102.0,28100.68,0.72,0.6,0.83,30,Phase1_Absorption,LOSS
12417,NQM6.CME@RITHMIC,2026-05-05T14:05:02.636Z,28101.38,SHORT,28102.25,28100.38,0.88,1.0,1.14,27,Phase1_Absorption,TIMEOUT
12418,NQM6.CME@RITHMIC,2026-05-05T14:05:03.421Z,28100.12,LONG,28099.25,28101.12,0.88,1.0,1.14,30,Phase1_Absorption,WIN
12419,NQM6.CME@RITHMIC,2026-05-05T14:05:04.224Z,28097.95,LONG,28097.0,28099.15,0.95,1.2,1.26,19,Phase1_Absorption,TIMEOUT
12420,NQM6.CME@RITHMIC,2026-05-05T14:05:04.241Z,28097.47,LONG,28096.75,28098.07,0.72,0.6,0.83,21,Phase1_Absorption,WIN
12421,NQM6.CME@RITHMIC,2026-05-05T14:05:04.484Z,28097.12,LONG,28096.25,28098.12,0.88,1.0,1.14,24,Phase1_Absorption,WIN
12422,NQM6.CME@RITHMIC,2026-05-05T14:05:04.485Z,28096.47,LONG,28095.75,28097.07,0.72,0.6,0.83,27,Phase1_Absorption,WIN
12423,NQM6.CME@RITHMIC,2026-05-05T14:05:04.643Z,28096.15,LONG,28095.5,28096.55,0.65,0.4,0.62,12,Phase1_Absorption,WIN
12424,NQM6.CME@RITHMIC,2026-05-05T14:05:06.703Z,28098.38,SHORT,28099.25,28097.38,0.88,1.0,1.14,15,Phase1_Absorption,LOSS
12425,NQM6.CME@RITHMIC,2026-05-05T14:05:07.105Z,28098.3,SHORT,28099.25,28097.1,0.95,1.2,1.26,22,Phase1_Absorption,WIN
12426,NQM6.CME@RITHMIC,2026-05-05T14:05:09.072Z,28096.8,LONG,28096.0,28097.6,0.8,0.8,1.0,30,Phase1_Absorption,LOSS
12427,NQM6.CME@RITHMIC,2026-05-05T14:05:09.718Z,28095.62,LONG,28094.75,28096.62,0.88,1.0,1.14,21,Phase1_Absorption,WIN
12428,NQM6.CME@RITHMIC,2026-05-05T14:05:10.050Z,28096.05,SHORT,28097.0,28094.85,0.95,1.2,1.26,24,Phase1_Absorption,WIN
12429,NQM6.CME@RITHMIC,2026-05-05T14:05:12.363Z,28097.05,LONG,28096.25,28097.85,0.8,0.8,1.0,15,Phase1_Absorption,WIN
12430,NQM6.CME@RITHMIC,2026-05-05T14:05:12.728Z,28096.97,LONG,28096.25,28097.57,0.72,0.6,0.83,22,Phase1_Absorption,WIN
12431,NQM6.CME@RITHMIC,2026-05-05T14:05:12.928Z,28095.95,LONG,28095.0,28097.15,0.95,1.2,1.26,22,Phase1_Absorption,WIN
12432,NQM6.CME@RITHMIC,2026-05-05T14:05:16.158Z,28093.7,LONG,28092.75,28094.9,0.95,1.2,1.26,21,Phase1_Absorption,LOSS
12433,NQM6.CME@RITHMIC,2026-05-05T14:05:16.328Z,28093.28,LONG,28092.25,28094.68,1.03,1.4,1.37,6,Phase1_Absorption,WIN
12434,NQM6.CME@RITHMIC,2026-05-05T14:05:16.524Z,28092.55,LONG,28091.75,28093.35,0.8,0.8,1.0,16,Phase1_Absorption,WIN
12435,NQM6.CME@RITHMIC,2026-05-05T14:05:16.542Z,28092.22,LONG,28091.5,28092.82,0.72,0.6,0.83,11,Phase1_Absorption,LOSS
12436,NQM6.CME@RITHMIC,2026-05-05T14:05:16.881Z,28091.8,LONG,28091.0,28092.6,0.8,0.8,1.0,12,Phase1_Absorption,WIN
12437,NQM6.CME@RITHMIC,2026-05-05T14:05:16.919Z,28091.55,LONG,28090.75,28092.35,0.8,0.8,1.0,14,Phase1_Absorption,LOSS
12438,NQM6.CME@RITHMIC,2026-05-05T14:05:17.572Z,28091.78,LONG,28090.75,28093.18,1.03,1.4,1.37,19,Phase1_Absorption,TIMEOUT
12439,NQM6.CME@RITHMIC,2026-05-05T14:05:19.471Z,28091.95,LONG,28091.0,28093.15,0.95,1.2,1.26,7,Phase1_Absorption,WIN
12440,NQM6.CME@RITHMIC,2026-05-05T14:05:19.950Z,28092.2,SHORT,28093.0,28091.4,0.8,0.8,1.0,9,Phase1_Absorption,LOSS
12441,NQM6.CME@RITHMIC,2026-05-05T14:05:21.565Z,28095.25,SHORT,28096.5,28093.25,1.25,2.0,1.6,13,Phase1_Absorption,WIN
12442,NQM6.CME@RITHMIC,2026-05-05T14:05:22.537Z,28097.1,SHORT,28097.75,28096.7,0.65,0.4,0.62,29,Phase1_Absorption,WIN
12443,NQM6.CME@RITHMIC,2026-05-05T14:05:25.075Z,28096.08,LONG,28094.75,28098.28,1.33,2.2,1.66,25,Phase1_Absorption,LOSS
12444,NQM6.CME@RITHMIC,2026-05-05T14:05:26.070Z,28095.38,SHORT,28096.25,28094.38,0.88,1.0,1.14,28,Phase1_Absorption,TIMEOUT
12445,NQM6.CME@RITHMIC,2026-05-05T14:05:26.685Z,28096.25,SHORT,28097.5,28094.25,1.25,2.0,1.6,21,Phase1_Absorption,WIN
12446,NQM6.CME@RITHMIC,2026-05-05T14:05:26.722Z,28096.65,SHORT,28097.75,28095.05,1.1,1.6,1.45,30,Phase1_Absorption,WIN
12447,NQM6.CME@RITHMIC,2026-05-05T14:05:27.247Z,28097.62,SHORT,28098.5,28096.62,0.88,1.0,1.14,22,Phase1_Absorption,LOSS
12448,NQM6.CME@RITHMIC,2026-05-05T14:05:27.272Z,28097.95,SHORT,28098.75,28097.15,0.8,0.8,1.0,28,Phase1_Absorption,TIMEOUT
12449,NQM6.CME@RITHMIC,2026-05-05T14:05:27.585Z,28097.47,LONG,28096.75,28098.07,0.72,0.6,0.83,7,Phase1_Absorption,WIN
12450,NQM6.CME@RITHMIC,2026-05-05T14:05:28.897Z,28098.05,LONG,28097.25,28098.85,0.8,0.8,1.0,27,Phase1_Absorption,TIMEOUT
12451,NQM6.CME@RITHMIC,2026-05-05T14:05:32.950Z,28098.25,SHORT,28099.5,28096.25,1.25,2.0,1.6,15,Phase1_Absorption,LOSS
12452,NQM6.CME@RITHMIC,2026-05-05T14:05:33.452Z,28098.33,SHORT,28099.5,28096.53,1.17,1.8,1.53,26,Phase1_Absorption,WIN
12453,NQM6.CME@RITHMIC,2026-05-05T14:05:35.397Z,28097.53,SHORT,28098.25,28096.93,0.72,0.6,0.83,28,Phase1_Absorption,WIN
12454,NQM6.CME@RITHMIC,2026-05-05T14:05:35.398Z,28097.85,SHORT,28098.5,28097.45,0.65,0.4,0.62,7,Phase1_Absorption,WIN
12455,NQM6.CME@RITHMIC,2026-05-05T14:05:35.398Z,28098.1,SHORT,28098.75,28097.7,0.65,0.4,0.62,19,Phase1_Absorption,WIN
12456,NQM6.CME@RITHMIC,2026-05-05T14:05:35.399Z,28098.35,SHORT,28099.0,28097.95,0.65,0.4,0.62,21,Phase1_Absorption,TIMEOUT
12457,NQM6.CME@RITHMIC,2026-05-05T14:05:35.399Z,28098.6,SHORT,28099.25,28098.2,0.65,0.4,0.62,13,Phase1_Absorption,WIN
12458,NQM6.CME@RITHMIC,2026-05-05T14:05:35.400Z,28098.85,SHORT,28099.5,28098.45,0.65,0.4,0.62,17,Phase1_Absorption,TIMEOUT
12459,NQM6.CME@RITHMIC,2026-05-05T14:05:35.400Z,28099.1,SHORT,28099.75,28098.7,0.65,0.4,0.62,16,Phase1_Absorption,WIN
12460,NQM6.CME@RITHMIC,2026-05-05T14:05:35.403Z,28099.35,SHORT,28100.0,28098.95,0.65,0.4,0.62,9,Phase1_Absorption,WIN
12461,NQM6.CME@RITHMIC,2026-05-05T14:05:35.403Z,28099.6,SHORT,28100.25,28099.2,0.65,0.4,0.62,27,Phase1_Absorption,WIN
12462,NQM6.CME@RITHMIC,2026-05-05T14:05:36.346Z,28099.62,SHORT,28100.5,28098.62,0.88,1.0,1.14,8,Phase1_Absorption,TIMEOUT
12463,NQM6.CME@RITHMIC,2026-05-05T14:05:36.347Z,28100.1,SHORT,28100.75,28099.7,0.65,0.4,0.62,5,Phase1_Absorption,WIN
12464,NQM6.CME@RITHMIC,2026-05-05T14:05:36.348Z,28100.35,SHORT,28101.0,28099.95,0.65,0.4,0.62,6,Phase1_Absorption,WIN
12465,NQM6.CME@RITHMIC,2026-05-05T14:05:36.514Z,28100.85,SHORT,28101.5,28100.45,0.65,0.4,0.62,20,Phase1_Absorption,WIN
12466,NQM6.CME@RITHMIC,2026-05-05T14:05:36.534Z,28101.1,SHORT,28101.75,28100.7,0.65,0.4,0.62,5,Phase1_Absorption,LOSS
12467,NQM6.CME@RITHMIC,2026-05-05T14:05:36.584Z,28101.28,SHORT,28102.0,28100.68,0.72,0.6,0.83,12,Phase1_Absorption,LOSS
12468,NQM6.CME@RITHMIC,2026-05-05T14:05:37.033Z,28102.1,SHORT,28102.75,28101.7,0.65,0.4,0.62,9,Phase1_Absorption,WIN
12469,NQM6.CME@RITHMIC,2026-05-05T14:05:37.386Z,28100.47,LONG,28099.75,28101.07,0.72,0.6,0.83,9,Phase1_Absorption,TIMEOUT
12470,NQM6.CME@RITHMIC,2026-05-05T14:05:39.827Z,28101.22,SHORT,28102.25,28099.82,1.03,1.4,1.37,20,Phase1_Absorption,LOSS
12471,NQM6.CME@RITHMIC,2026-05-05T14:05:40.496Z,28101.38,SHORT,28102.25,28100.38,0.88,1.0,1.14,26,Phase1_Absorption,WIN
12472,NQM6.CME@RITHMIC,2026-05-05T14:05:40.941Z,28101.22,LONG,28100.5,28101.82,0.72,0.6,0.83,19,Phase1_Absorption,WIN
12473,NQM6.CME@RITHMIC,2026-05-05T14:05:40.989Z,28100.9,LONG,28100.25,28101.3,0.65,0.4,0.62,19,Phase1_Absorption,WIN
12474,NQM6.CME@RITHMIC,2026-05-05T14:05:41.171Z,28100.55,LONG,28099.75,28101.35,0.8,0.8,1.0,12,Phase1_Absorption,LOSS
12475,NQM6.CME@RITHMIC,2026-05-05T14:05:41.225Z,28100.38,LONG,28099.5,28101.38,0.88,1.0,1.14,10,Phase1_Absorption,LOSS
12476,NQM6.CME@RITHMIC,2026-05-05T14:05:42.307Z,28100.6,SHORT,28101.25,28100.2,0.65,0.4,0.62,19,Phase1_Absorption,WIN
12477,NQM6.CME@RITHMIC,2026-05-05T14:05:42.807Z,28101.22,LONG,28100.5,28101.82,0.72,0.6,0.83,9,Phase1_Absorption,WIN
12478,NQM6.CME@RITHMIC,2026-05-05T14:05:43.020Z,28100.7,LONG,28099.75,28101.9,0.95,1.2,1.26,24,Phase1_Absorption,WIN
12479,NQM6.CME@RITHMIC,2026-05-05T14:05:43.297Z,28099.85,LONG,28098.75,28101.45,1.1,1.6,1.45,10,Phase1_Absorption,TIMEOUT
12480,NQM6.CME@RITHMIC,2026-05-05T14:05:43.310Z,28099.2,LONG,28098.25,28100.4,0.95,1.2,1.26,26,Phase1_Absorption,WIN
12481,NQM6.CME@RITHMIC,2026-05-05T14:05:45.736Z,28099.3,LONG,28098.5,28100.1,0.8,0.8,1.0,30,Phase1_Absorption,TIMEOUT
12482,NQM6.CME@RITHMIC,2026-05-05T14:05:48.875Z,28097.28,LONG,28096.25,28098.68,1.03,1.4,1.37,20,Phase1_Absorption,TIMEOUT
12483,NQM6.CME@RITHMIC,2026-05-05T14:05:49.643Z,28096.05,LONG,28095.25,28096.85,0.8,0.8,1.0,21,Phase1_Absorption,WIN
12484,NQM6.CME@RITHMIC,2026-05-05T14:05:52.052Z,28095.03,SHORT,28095.75,28094.43,0.72,0.6,0.83,16,Phase1_Absorption,WIN
12485,NQM6.CME@RITHMIC,2026-05-05T14:05:52.216Z,28093.85,LONG,28092.75,28095.45,1.1,1.6,1.45,26,Phase1_Absorption,WIN
12486,NQM6.CME@RITHMIC,2026-05-05T14:05:52.303Z,28093.38,LONG,28092.5,28094.38,0.88,1.0,1.14,24,Phase1_Absorption,WIN
12487,NQM6.CME@RITHMIC,2026-05-05T14:05:53.076Z,28092.28,LONG,28091.25,28093.68,1.03,1.4,1.37,27,Phase1_Absorption,WIN
12488,NQM6.CME@RITHMIC,2026-05-05T14:05:53.273Z,28091.47,LONG,28090.75,28092.07,0.72,0.6,0.83,6,Phase1_Absorption,LOSS
12489,NQM6.CME@RITHMIC,2026-05-05T14:05:53.478Z,28090.88,LONG,28090.0,28091.88,0.88,1.0,1.14,13,Phase1_Absorption,WIN
12490,NQM6.CME@RITHMIC,2026-05-05T14:05:53.567Z,28090.88,LONG,28090.0,28091.88,0.88,1.0,1.14,5,Phase1_Absorption,LOSS
12491,NQM6.CME@RITHMIC,2026-05-05T14:05:54.298Z,28090.72,LONG,28090.0,28091.32,0.72,0.6,0.83,21,Phase1_Absorption,WIN
12492,NQM6.CME@RITHMIC,2026-05-05T14:05:54.809Z,28090.4,LONG,28089.75,28090.8,0.65,0.4,0.62,12,Phase1_Absorption,TIMEOUT
12493,NQM6.CME@RITHMIC,2026-05-05T14:05:55.404Z,28090.97,LONG,28090.25,28091.57,0.72,0.6,0.83,27,Phase1_Absorption,WIN
12494,NQM6.CME@RITHMIC,2026-05-05T14:05:55.404Z,28090.97,LONG,28090.25,28091.57,0.72,0.6,0.83,20,Phase1_Absorption,TIMEOUT
12495,NQM6.CME@RITHMIC,2026-05-05T14:05:55.515Z,28090.97,LONG,28090.25,28091.57,0.72,0.6,0.83,7,Phase1_Absorption,TIMEOUT
12496,NQM6.CME@RITHMIC,2026-05-05T14:05:56.684Z,28090.47,LONG,28089.75,28091.07,0.72,0.6,0.83,30,Phase1_Absorption,WIN
12497,NQM6.CME@RITHMIC,2026-05-05T14:05:57.170Z,28090.47,LONG,28089.75,28091.07,0.72,0.6,0.83,8,Phase1_Absorption,WIN
12498,NQM6.CME@RITHMIC,2026-05-05T14:05:57.478Z,28090.38,LONG,28089.5,28091.38,0.88,1.0,1.14,28,Phase1_Absorption,WIN
12499,NQM6.CME@RITHMIC,2026-05-05T14:05:57.519Z,28089.47,LONG,28088.75,28090.07,0.72,0.6,0.83,21,Phase1_Absorption,TIMEOUT
12500,NQM6.CME@RITHMIC,2026-05-05T14:06:01.087Z,28089.45,LONG,28088.5,28090.65,0.95,1.2,1.26,18,Phase1_Absorption,LOSS
12501,NQM6.CME@RITHMIC,2026-05-05T14:06:01.475Z,28092.22,SHORT,28093.25,28090.82,1.03,1.4,1.37,12,Phase1_Absorption,WIN
12502,NQM6.CME@RITHMIC,2026-05-05T14:06:01.957Z,28092.62,SHORT,28093.5,28091.62,0.88,1.0,1.14,22,Phase1_Absorption,WIN
12503,NQM6.CME@RITHMIC,2026-05-05T14:06:01.972Z,28092.88,SHORT,28093.75,28091.88,0.88,1.0,1.14,7,Phase1_Absorption,WIN
12504,NQM6.CME@RITHMIC,2026-05-05T14:06:02.870Z,28093.05,SHORT,28094.0,28091.85,0.95,1.2,1.26,18,Phase1_Absorption,TIMEOUT
12505,NQM6.CME@RITHMIC,2026-05-05T14:06:02.870Z,28093.6,SHORT,28094.25,28093.2,0.65,0.4,0.62,17,Phase1_Absorption,TIMEOUT
12506,NQM6.CME@RITHMIC,2026-05-05T14:06:03.976Z,28093.62,SHORT,28094.5,28092.62,0.88,1.0,1.14,13,Phase1_Absorption,WIN
12507,NQM6.CME@RITHMIC,2026-05-05T14:06:04.262Z,28092.88,LONG,28092.0,28093.88,0.88,1.0,1.14,16,Phase1_Absorption,WIN
12508,NQM6.CME@RITHMIC,2026-05-05T14:06:05.015Z,28093.2,SHORT,28094.0,28092.4,0.8,0.8,1.0,23,Phase1_Absorption,WIN
12509,NQM6.CME@RITHMIC,2026-05-05T14:06:05.114Z,28093.78,SHORT,28094.5,28093.18,0.72,0.6,0.83,26,Phase1_Absorption,LOSS
12510,NQM6.CME@RITHMIC,2026-05-05T14:06:07.518Z,28092.78,SHORT,28093.5,28092.18,0.72,0.6,0.83,22,Phase1_Absorption,TIMEOUT
12511,NQM6.CME@RITHMIC,2026-05-05T14:06:08.530Z,28092.3,LONG,28091.5,28093.1,0.8,0.8,1.0,17,Phase1_Absorption,TIMEOUT
12512,NQM6.CME@RITHMIC,2026-05-05T14:06:08.995Z,28094.47,SHORT,28095.5,28093.07,1.03,1.4,1.37,13,Phase1_Absorption,LOSS
12513,NQM6.CME@RITHMIC,2026-05-05T14:06:10.037Z,28093.28,LONG,28092.25,28094.68,1.03,1.4,1.37,19,Phase1_Absorption,WIN
12514,NQM6.CME@RITHMIC,2026-05-05T14:06:10.221Z,28093.88,SHORT,28094.75,28092.88,0.88,1.0,1.14,8,Phase1_Absorption,TIMEOUT
12515,NQM6.CME@RITHMIC,2026-05-05T14:06:10.221Z,28094.28,SHORT,28095.0,28093.68,0.72,0.6,0.83,12,Phase1_Absorption,WIN
12516,NQM6.CME@RITHMIC,2026-05-05T14:06:10.222Z,28094.6,SHORT,28095.25,28094.2,0.65,0.4,0.62,19,Phase1_Absorption,WIN
12517,NQM6.CME@RITHMIC,2026-05-05T14:06:10.222Z,28094.85,SHORT,28095.5,28094.45,0.65,0.4,0.62,8,Phase1_Absorption,TIMEOUT
12518,NQM6.CME@RITHMIC,2026-05-05T14:06:10.222Z,28095.1,SHORT,28095.75,28094.7,0.65,0.4,0.62,5,Phase1_Absorption,LOSS
12519,NQM6.CME@RITHMIC,2026-05-05T14:06:10.222Z,28095.35,SHORT,28096.0,28094.95,0.65,0.4,0.62,20,Phase1_Absorption,WIN
12520,NQM6.CME@RITHMIC,2026-05-05T14:06:10.288Z,28095.6,SHORT,28096.25,28095.2,0.65,0.4,0.62,30,Phase1_Absorption,LOSS
12521,NQM6.CME@RITHMIC,2026-05-05T14:06:10.294Z,28095.85,SHORT,28096.5,28095.45,0.65,0.4,0.62,26,Phase1_Absorption,WIN
12522,NQM6.CME@RITHMIC,2026-05-05T14:06:10.298Z,28095.8,SHORT,28096.75,28094.6,0.95,1.2,1.26,23,Phase1_Absorption,TIMEOUT
12523,NQM6.CME@RITHMIC,2026-05-05T14:06:10.393Z,28095.65,LONG,28095.0,28096.05,0.65,0.4,0.62,5,Phase1_Absorption,TIMEOUT
12524,NQM6.CME@RITHMIC,2026-05-05T14:06:10.404Z,28095.65,LONG,28095.0,28096.05,0.65,0.4,0.62,16,Phase1_Absorption,WIN
12525,NQM6.CME@RITHMIC,2026-05-05T14:06:10.674Z,28095.53,SHORT,28096.25,28094.93,0.72,0.6,0.83,29,Phase1_Absorption,LOSS
12526,NQM6.CME@RITHMIC,2026-05-05T14:06:11.636Z,28096.22,LONG,28095.5,28096.82,0.72,0.6,0.83,9,Phase1_Absorption,WIN
12527,NQM6.CME@RITHMIC,2026-05-05T14:06:13.446Z,28095.55,SHORT,28096.5,28094.35,0.95,1.2,1.26,7,Phase1_Absorption,WIN
12528,NQM6.CME@RITHMIC,2026-05-05T14:06:14.053Z,28095.55,SHORT,28096.5,28094.35,0.95,1.2,1.26,18,Phase1_Absorption,WIN
12529,NQM6.CME@RITHMIC,2026-05-05T14:06:15.031Z,28093.95,LONG,28093.0,28095.15,0.95,1.2,1.26,19,Phase1_Absorption,TIMEOUT
12530,NQM6.CME@RITHMIC,2026-05-05T14:06:21.237Z,28095.45,SHORT,28096.25,28094.65,0.8,0.8,1.0,13,Phase1_Absorption,LOSS
12531,NQM6.CME@RITHMIC,2026-05-05T14:06:21.577Z,28095.88,SHORT,28096.75,28094.88,0.88,1.0,1.14,14,Phase1_Absorption,WIN
12532,NQM6.CME@RITHMIC,2026-05-05T14:06:21.964Z,28095.65,LONG,28095.0,28096.05,0.65,0.4,0.62,23,Phase1_Absorption,LOSS
12533,NQM6.CME@RITHMIC,2026-05-05T14:06:23.646Z,28096.95,SHORT,28097.75,28096.15,0.8,0.8,1.0,15,Phase1_Absorption,TIMEOUT
12534,NQM6.CME@RITHMIC,2026-05-05T14:06:24.958Z,28096.55,LONG,28095.75,28097.35,0.8,0.8,1.0,9,Phase1_Absorption,WIN
12535,NQM6.CME@RITHMIC,2026-05-05T14:06:27.613Z,28097.12,SHORT,28098.0,28096.12,0.88,1.0,1.14,28,Phase1_Absorption,WIN
12536,NQM6.CME@RITHMIC,2026-05-05T14:06:28.151Z,28098.28,SHORT,28099.0,28097.68,0.72,0.6,0.83,10,Phase1_Absorption,TIMEOUT
12537,NQM6.CME@RITHMIC,2026-05-05T14:06:29.299Z,28097.72,SHORT,28098.75,28096.32,1.03,1.4,1.37,12,Phase1_Absorption,LOSS
12538,NQM6.CME@RITHMIC,2026-05-05T14:06:31.350Z,28096.1,SHORT,28096.75,28095.7,0.65,0.4,0.62,28,Phase1_Absorption,TIMEOUT
12539,NQM6.CME@RITHMIC,2026-05-05T14:06:32.779Z,28096.55,SHORT,28097.5,28095.35,0.95,1.2,1.26,15,Phase1_Absorption,LOSS
12540,NQM6.CME@RITHMIC,2026-05-05T14:06:36.346Z,28098.88,SHORT,28099.75,28097.88,0.88,1.0,1.14,8,Phase1_Absorption,LOSS
12541,NQM6.CME@RITHMIC,2026-05-05T14:06:40.474Z,28101.45,SHORT,28102.25,28100.65,0.8,0.8,1.0,15,Phase1_Absorption,WIN
12542,NQM6.CME@RITHMIC,2026-05-05T14:06:40.474Z,28101.85,SHORT,28102.5,28101.45,0.65,0.4,0.62,17,Phase1_Absorption,LOSS
12543,NQM6.CME@RITHMIC,2026-05-05T14:06:40.475Z,28102.1,SHORT,28102.75,28101.7,0.65,0.4,0.62,24,Phase1_Absorption,WIN
12544,NQM6.CME@RITHMIC,2026-05-05T14:06:40.484Z,28102.03,SHORT,28102.75,28101.43,0.72,0.6,0.83,24,Phase1_Absorption,WIN
12545,NQM6.CME@RITHMIC,2026-05-05T14:06:40.964Z,28102.03,SHORT,28102.75,28101.43,0.72,0.6,0.83,28,Phase1_Absorption,WIN
12546,NQM6.CME@RITHMIC,2026-05-05T14:06:41.682Z,28102.1,SHORT,28102.75,28101.7,0.65,0.4,0.62,15,Phase1_Absorption,TIMEOUT
12547,NQM6.CME@RITHMIC,2026-05-05T14:06:41.732Z,28102.53,SHORT,28103.25,28101.93,0.72,0.6,0.83,28,Phase1_Absorption,TIMEOUT
12548,NQM6.CME@RITHMIC,2026-05-05T14:06:41.737Z,28102.85,SHORT,28103.5,28102.45,0.65,0.4,0.62,20,Phase1_Absorption,TIMEOUT
12549,NQM6.CME@RITHMIC,2026-05-05T14:06:41.744Z,28103.03,SHORT,28103.75,28102.43,0.72,0.6,0.83,23,Phase1_Absorption,LOSS
12550,NQM6.CME@RITHMIC,2026-05-05T14:06:41.980Z,28103.1,SHORT,28103.75,28102.7,0.65,0.4,0.62,9,Phase1_Absorption,WIN
12551,NQM6.CME@RITHMIC,2026-05-05T14:06:42.175Z,28102.38,LONG,28101.5,28103.38,0.88,1.0,1.14,29,Phase1_Absorption,LOSS
12552,NQM6.CME@RITHMIC,2026-05-05T14:06:42.516Z,28101.35,SHORT,28102.0,28100.95,0.65,0.4,0.62,21,Phase1_Absorption,WIN
12553,NQM6.CME@RITHMIC,2026-05-05T14:06:42.556Z,28101.95,SHORT,28102.75,28101.15,0.8,0.8,1.0,20,Phase1_Absorption,LOSS
12554,NQM6.CME@RITHMIC,2026-05-05T14:06:42.669Z,28101.9,LONG,28101.25,28102.3,0.65,0.4,0.62,12,Phase1_Absorption,WIN
12555,NQM6.CME@RITHMIC,2026-05-05T14:06:42.876Z,28101.47,LONG,28100.75,28102.07,0.72,0.6,0.83,30,Phase1_Absorption,TIMEOUT
12556,NQM6.CME@RITHMIC,2026-05-05T14:06:43.042Z,28101.3,LONG,28100.5,28102.1,0.8,0.8,1.0,15,Phase1_Absorption,TIMEOUT
12557,NQM6.CME@RITHMIC,2026-05-05T14:06:43.567Z,28102.85,SHORT,28103.5,28102.45,0.65,0.4,0.62,9,Phase1_Absorption,WIN
